2023-07-13,10:26:10.944279,FPT TELECOM,-52,2412000,b8:3a:5a:e5:27:82:
2023-07-13,10:26:10.944279,FPT TELECOM,-50,5260000,b8:3a:5a:e5:27:92:
2023-07-13,10:26:10.944279,CTS,-48,2412000,a4:83:7a:b1:05:8c:
2023-07-13,10:26:10.944279,TuNH18,-66,2412000,86:d4:29:cd:db:c5:
2023-07-13,10:29:23.802728,FPT TELECOM,-47,5260000,b8:3a:5a:e5:27:92:
2023-07-13,10:29:23.802728,CTS,-49,2412000,a4:83:7a:b1:05:8c:
2023-07-13,10:29:23.802728,CTS,-49,2412000,a4:83:7a:b1:05:8c:
2023-07-13,10:29:23.802728,FPT TELECOM,-47,5260000,b8:3a:5a:e5:27:92:
2023-07-13,10:29:24.657241,FPT TELECOM,-57,2412000,b8:3a:5a:e4:e2:02:
2023-07-13,10:29:24.657241,FPT TELECOM,-48,5260000,b8:3a:5a:e5:27:92:
2023-07-13,10:29:24.657241,CTS-5GHZ.,-29,5180000,a4:85:7a:b1:05:8c:
2023-07-13,10:29:24.657241,CTS,-49,2412000,a4:83:7a:b1:05:8c:
2023-07-13,10:29:24.657241,FPT TELECOM,-57,2412000,b8:3a:5a:e4:e2:02:
2023-07-13,10:29:24.657241,FPT TELECOM,-48,5260000,b8:3a:5a:e5:27:92:
2023-07-13,10:29:24.657241,WUVL-VN3,-80,5200000,74:83:c2:12:9b:d7:
2023-07-13,10:29:24.657241,CTS-5GHZ.,-29,5180000,a4:85:7a:b1:05:8c:
2023-07-13,10:29:24.657241,AX1800,-59,2442000,e8:81:75:18:44:64:
2023-07-13,10:29:24.657241,HaleMalie_2G,-63,2437000,b0:b8:67:3b:da:20:
2023-07-13,10:29:24.657241,CTS,-49,2412000,a4:83:7a:b1:05:8c:
2023-07-13,10:29:25.310082,FPT TELECOM,-86,5745000,b8:3a:5a:e4:e7:f2:
2023-07-13,10:29:25.310082,FPT TELECOM,-49,5260000,b8:3a:5a:e5:27:92:
2023-07-13,10:29:25.310082,FPT TELECOM,-57,2412000,b8:3a:5a:e4:e2:02:
2023-07-13,10:29:25.310082,CTS-5GHZ.,-29,5180000,a4:85:7a:b1:05:8c:
2023-07-13,10:29:25.310082,CTS,-49,2412000,a4:83:7a:b1:05:8c:
2023-07-13,10:29:25.310082,FPT TELECOM,-86,5745000,b8:3a:5a:e4:e7:f2:
2023-07-13,10:29:25.310082,FPT TELECOM,-49,5260000,b8:3a:5a:e5:27:92:
2023-07-13,10:29:25.310082,FPT TELECOM,-57,2412000,b8:3a:5a:e4:e2:02:
2023-07-13,10:29:25.310082,AX1800,-59,2442000,e8:81:75:18:44:64:
2023-07-13,10:29:25.310082,WUVL-VN3,-80,5200000,74:83:c2:12:9b:d7:
2023-07-13,10:29:25.310082,CTS-5GHZ.,-29,5180000,a4:85:7a:b1:05:8c:
2023-07-13,10:29:25.310082,HaleMalie_2G,-63,2437000,b0:b8:67:3b:da:20:
2023-07-13,10:29:25.310082,CTS,-49,2412000,a4:83:7a:b1:05:8c:
2023-07-13,10:29:27.723870,FPT TELECOM,-47,5260000,b8:3a:5a:e5:27:92:
2023-07-13,10:29:27.723870,FPT TELECOM,-61,5500000,b8:3a:5a:e5:83:d2:
2023-07-13,10:29:27.723870,FPT TELECOM,-78,5260000,b8:3a:5a:e4:e2:12:
2023-07-13,10:29:27.723870,FPT TELECOM,-86,5745000,b8:3a:5a:e4:e7:f2:
2023-07-13,10:29:27.723870,FPT TELECOM,-57,2412000,b8:3a:5a:e4:e2:02:
2023-07-13,10:29:27.723870,CTS-5GHZ.,-29,5180000,a4:85:7a:b1:05:8c:
2023-07-13,10:29:27.723870,CTS,-49,2412000,a4:83:7a:b1:05:8c:
2023-07-13,10:29:27.723870,FPT TELECOM,-47,5260000,b8:3a:5a:e5:27:92:
2023-07-13,10:29:27.723870,FPT TELECOM,-61,5500000,b8:3a:5a:e5:83:d2:
2023-07-13,10:29:27.723870,FPT TELECOM,-78,5260000,b8:3a:5a:e4:e2:12:
2023-07-13,10:29:27.723870,FPT TELECOM,-86,5745000,b8:3a:5a:e4:e7:f2:
2023-07-13,10:29:27.723870,FPT TELECOM,-57,2412000,b8:3a:5a:e4:e2:02:
2023-07-13,10:29:27.723870,Halie_Livestream,-76,5260000,b0:b8:67:3b:da:32:
2023-07-13,10:29:27.723870,HaleMalie_5G,-76,5260000,b0:b8:67:3b:da:31:
2023-07-13,10:29:27.723870,HaleLiveF1-5G,-89,5805000,76:83:c2:cb:ad:02:
2023-07-13,10:29:27.723870,WCCVL-NH,-78,5785000,7a:45:58:80:f7:6f:
2023-07-13,10:29:27.723870,AX1800,-59,2442000,e8:81:75:18:44:64:
2023-07-13,10:29:27.723870,WUVL-VN3,-80,5200000,74:83:c2:12:9b:d7:
2023-07-13,10:29:27.723870,CTS-5GHZ.,-29,5180000,a4:85:7a:b1:05:8c:
2023-07-13,10:29:27.723870,HaleMalie_2G,-63,2437000,b0:b8:67:3b:da:20:
2023-07-13,10:29:27.723870,CTS,-49,2412000,a4:83:7a:b1:05:8c:
2023-07-14,17:43:11.897464,C23.11,-38,2412000,30:4f:75:12:f9:68:
2023-07-14,17:43:11.897464,C23.11,-38,2412000,30:4f:75:12:f9:68:
2023-07-14,17:51:53.860331,C23.11,-42,2412000,30:4f:75:12:f9:68:
2023-07-14,17:51:53.860331,C23.11,-42,2412000,30:4f:75:12:f9:68:
2023-07-14,17:52:42.442187,C23.11,-41,2412000,30:4f:75:12:f9:68:
2023-07-14,17:52:42.442187,C23.11,-41,2412000,30:4f:75:12:f9:68:
2023-07-14,17:53:43.338755,C23.11,-39,2412000,30:4f:75:12:f9:68:
2023-07-14,17:53:43.338755,C23.11,-39,2412000,30:4f:75:12:f9:68:
2023-07-14,17:54:00.224756,C23.11,-40,2412000,30:4f:75:12:f9:68:
2023-07-14,17:54:00.224756,C23.11,-40,2412000,30:4f:75:12:f9:68:
2023-07-14,17:55:43.735910,C23.11,-39,2412000,30:4f:75:12:f9:68:
2023-07-14,17:55:43.735910,C23.11,-39,2412000,30:4f:75:12:f9:68:
2023-07-14,21:36:56.527698,C23.11,-48,2412000,30:4f:75:12:f9:68:
2023-07-14,21:36:56.527698,C23.11,-48,2412000,30:4f:75:12:f9:68:
2023-07-14,21:37:21.037486,C23.11,-47,2412000,30:4f:75:12:f9:68:
2023-07-14,21:37:21.037486,C23.11,-47,2412000,30:4f:75:12:f9:68:
2023-07-14,21:37:51.882050,C23.11,-45,2412000,30:4f:75:12:f9:68:
2023-07-14,21:37:51.882050,C23.11,-45,2412000,30:4f:75:12:f9:68:
2023-07-14,21:38:55.677624,C23.11,-44,2412000,30:4f:75:12:f9:68:
2023-07-14,21:38:55.677624,C23.11,-44,2412000,30:4f:75:12:f9:68:
2023-07-14,21:45:22.553511,C23.11,-46,2412000,30:4f:75:12:f9:68:
2023-07-14,21:45:22.553511,C23.11,-46,2412000,30:4f:75:12:f9:68:
2023-07-14,21:45:44.610936,C23.11,-50,2412000,30:4f:75:12:f9:68:
2023-07-14,21:45:44.610936,C23.11,-50,2412000,30:4f:75:12:f9:68:
2023-07-14,21:57:29.136783,C23.11,-50,2412000,30:4f:75:12:f9:68:
2023-07-14,21:57:29.136783,C23.11,-50,2412000,30:4f:75:12:f9:68:
2023-07-14,21:59:46.694130,C23.11,-50,2412000,30:4f:75:12:f9:68:
2023-07-14,21:59:46.694130,C23.11,-50,2412000,30:4f:75:12:f9:68:
2023-07-14,22:01:03.407610,C23.11,-51,2412000,30:4f:75:12:f9:68:
2023-07-14,22:01:03.407610,C23.11,-51,2412000,30:4f:75:12:f9:68:
2023-07-14,22:01:18.741747,C23.11,-55,2412000,30:4f:75:12:f9:68:
2023-07-14,22:01:18.741747,C23.11,-55,2412000,30:4f:75:12:f9:68:
2023-07-15,13:01:14.968936,C23.11,-46,5765000,30:4f:75:12:f9:69:
2023-07-15,13:01:14.968936,C23.11,-42,2442000,30:4f:75:12:f9:68:
2023-07-15,13:01:14.968936,C23.11,-46,5765000,30:4f:75:12:f9:69:
2023-07-15,13:01:23.691148,C23.11,-46,5765000,30:4f:75:12:f9:69:
2023-07-15,13:01:23.691148,C23.11,-46,5765000,30:4f:75:12:f9:69:
2023-07-17,10:00:04.110777,BMDT,-71,2412000,08:aa:89:58:22:0c:
2023-07-17,10:00:04.110777,BMDT,-39,2427000,08:aa:89:58:21:04:
2023-07-17,10:00:04.110777,OpenWrt,-61,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:00:04.110777,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:00:04.110777,BMDT,-71,2412000,08:aa:89:58:22:0c:
2023-07-17,10:00:04.110777,BMDT,-39,2427000,08:aa:89:58:21:04:
2023-07-17,10:00:07.822961,BMDT,-36,2427000,08:aa:89:58:21:04:
2023-07-17,10:00:07.822961,BMDT,-44,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:00:07.822961,BMDT,-55,2437000,08:aa:89:58:20:ec:
2023-07-17,10:00:07.822961,BMDT,-71,2412000,08:aa:89:58:22:0c:
2023-07-17,10:00:07.822961,HCMUT02,-88,5745000,7e:83:c2:42:04:7b:
2023-07-17,10:00:07.822961,HCMUT02,-56,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:00:07.822961,BMDT,-36,2427000,08:aa:89:58:21:04:
2023-07-17,10:00:07.822961,BMDT,-44,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:00:07.822961,BMDT,-55,2437000,08:aa:89:58:20:ec:
2023-07-17,10:00:07.822961,BMDT,-71,2412000,08:aa:89:58:22:0c:
2023-07-17,10:00:07.822961,BMDT 5.0Ghz,-56,5260000,e4:47:b3:cb:10:c4:
2023-07-17,10:00:07.822961,BMDT 5.0Ghz,-83,5260000,08:aa:89:58:22:0d:
2023-07-17,10:00:07.822961,BMDT 5.0Ghz,-64,5260000,08:aa:89:58:20:ed:
2023-07-17,10:00:07.822961,BMDT 5.0Ghz,-40,5260000,08:aa:89:58:21:05:
2023-07-17,10:00:07.822961,HCMUT-MEETING,-91,5745000,82:83:c2:42:04:7b:
2023-07-17,10:00:07.822961,HCMUT02,-88,5745000,7e:83:c2:42:04:7b:
2023-07-17,10:00:07.822961,HCMUT02,-56,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:00:07.822961,HCMUT01,-88,5745000,7a:83:c2:42:04:7b:
2023-07-17,10:00:07.822961,HCMUT01,-55,2462000,02:ec:da:8a:e7:cb:
2023-07-17,10:00:07.822961,PTT-CSV-DHBK,-80,5745000,e0:63:da:b2:5d:ce:
2023-07-17,10:00:07.822961,TP-Link_1570,-48,2462000,1c:3b:f3:33:15:6f:
2023-07-17,10:00:07.822961,OPPO A9 2020,-71,2462000,56:d4:5a:36:5f:ee:
2023-07-17,10:00:07.822961,OpenWrt,-61,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:00:07.822961,PTN-Robot,-56,2462000,18:a6:f7:fd:14:9c:
2023-07-17,10:00:07.822961,BMTD_109B3,-71,2462000,3c:7c:3f:70:0d:a4:
2023-07-17,10:00:07.822961,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:00:47.874085,BMDT,-70,2412000,08:aa:89:58:22:0c:
2023-07-17,10:00:47.874085,OpenWrt,-62,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:00:47.874085,BMDT,-70,2412000,08:aa:89:58:22:0c:
2023-07-17,10:00:47.874085,CuongNe,-45,2412000,92:24:d2:27:39:0f:
2023-07-17,10:04:27.937523,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:27.937523,BMDT,-38,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:27.937523,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:27.937523,BMDT,-38,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:27.937523,OpenWrt,-62,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:04:27.937523,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:04:28.294102,BMDT,-56,2437000,08:aa:89:58:20:ec:
2023-07-17,10:04:28.294102,BMDT,-38,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:28.294102,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:28.294102,BMDT,-56,2437000,08:aa:89:58:20:ec:
2023-07-17,10:04:28.294102,BMDT,-38,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:28.294102,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:28.294102,HCMUT01,-57,2462000,02:ec:da:8a:e7:cb:
2023-07-17,10:04:28.294102,OPPO A9 2020,-70,2462000,56:d4:5a:36:5f:ee:
2023-07-17,10:04:28.294102,BMTD_109B3,-72,2462000,3c:7c:3f:70:0d:a4:
2023-07-17,10:04:28.294102,TP-Link_1570,-47,2462000,1c:3b:f3:33:15:6f:
2023-07-17,10:04:28.294102,OpenWrt,-62,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:04:28.294102,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:04:32.205914,BMDT,-37,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:32.205914,BMDT,-56,2437000,08:aa:89:58:20:ec:
2023-07-17,10:04:32.205914,BMDT,-50,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:04:32.205914,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:32.205914,HCMUT02,-89,5745000,7e:83:c2:42:04:7b:
2023-07-17,10:04:32.205914,HCMUT02,-56,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:04:32.205914,BMDT,-37,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:32.205914,BMDT,-56,2437000,08:aa:89:58:20:ec:
2023-07-17,10:04:32.205914,BMDT,-50,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:04:32.205914,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:32.205914,BMDT 5.0Ghz,-60,5260000,e4:47:b3:cb:10:c4:
2023-07-17,10:04:32.205914,BMDT 5.0Ghz,-83,5260000,08:aa:89:58:22:0d:
2023-07-17,10:04:32.205914,BMDT 5.0Ghz,-41,5260000,08:aa:89:58:21:05:
2023-07-17,10:04:32.205914,BMDT 5.0Ghz,-68,5260000,08:aa:89:58:20:ed:
2023-07-17,10:04:32.205914,PTT-CSV-DHBK,-80,5745000,e0:63:da:b2:5d:ce:
2023-07-17,10:04:32.205914,PTT-CSV-DHBK,-75,2437000,e0:63:da:b1:5d:ce:
2023-07-17,10:04:32.205914,HCMUT-MEETING,-89,5745000,82:83:c2:42:04:7b:
2023-07-17,10:04:32.205914,HCMUT02,-89,5745000,7e:83:c2:42:04:7b:
2023-07-17,10:04:32.205914,HCMUT02,-56,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:04:32.205914,HCMUT01,-90,5745000,7a:83:c2:42:04:7b:
2023-07-17,10:04:32.205914,HCMUT01,-57,2462000,02:ec:da:8a:e7:cb:
2023-07-17,10:04:32.205914,TP-Link_1570,-47,2462000,1c:3b:f3:33:15:6f:
2023-07-17,10:04:32.205914,OpenWrt,-62,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:04:32.205914,OPPO A9 2020,-70,2462000,56:d4:5a:36:5f:ee:
2023-07-17,10:04:32.205914,BMTD_109B3,-72,2462000,3c:7c:3f:70:0d:a4:
2023-07-17,10:04:32.205914,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:04:36.650289,BMDT,-70,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:36.650289,BMDT,-39,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:36.650289,OpenWrt,-63,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:04:36.650289,BMDT,-70,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:36.650289,BMDT,-39,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:36.650289,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:04:38.964964,BMDT,-38,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:38.964964,BMDT,-51,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:04:38.964964,BMDT,-58,2437000,08:aa:89:58:20:ec:
2023-07-17,10:04:38.964964,BMDT,-70,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:38.964964,BMDT,-38,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:38.964964,BMDT,-51,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:04:38.964964,BMDT,-58,2437000,08:aa:89:58:20:ec:
2023-07-17,10:04:38.964964,BMDT,-70,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:38.964964,PTT-CSV-DHBK,-79,5745000,e0:63:da:b2:5d:ce:
2023-07-17,10:04:38.964964,PTT-CSV-DHBK,-79,2437000,e0:63:da:b1:5d:ce:
2023-07-17,10:04:38.964964,BMTD_109B3,-70,2462000,3c:7c:3f:70:0d:a4:
2023-07-17,10:04:38.964964,TP-Link_1570,-47,2462000,1c:3b:f3:33:15:6f:
2023-07-17,10:04:38.964964,PTN-Robot,-57,2462000,18:a6:f7:fd:14:9c:
2023-07-17,10:04:38.964964,HCMUT01,-57,2462000,02:ec:da:8a:e7:cb:
2023-07-17,10:04:38.964964,OpenWrt,-63,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:04:38.964964,OPPO A9 2020,-67,2462000,56:d4:5a:36:5f:ee:
2023-07-17,10:04:38.964964,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:04:43.480007,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:43.480007,BMDT,-37,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:43.480007,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:04:43.480007,BMDT,-37,2427000,08:aa:89:58:21:04:
2023-07-17,10:04:43.480007,OpenWrt,-60,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:04:43.480007,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:07:53.522122,BMDT,-71,2412000,08:aa:89:58:22:0c:
2023-07-17,10:07:53.522122,BMDT,-37,2427000,08:aa:89:58:21:04:
2023-07-17,10:07:53.522122,BMDT,-71,2412000,08:aa:89:58:22:0c:
2023-07-17,10:07:53.522122,BMDT,-37,2427000,08:aa:89:58:21:04:
2023-07-17,10:07:53.522122,CuongNe,-44,2412000,92:24:d2:27:39:0f:
2023-07-17,10:07:55.884445,BMDT,-36,2427000,08:aa:89:58:21:04:
2023-07-17,10:07:55.884445,BMDT,-59,2437000,08:aa:89:58:20:ec:
2023-07-17,10:07:55.884445,BMDT,-46,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:07:55.884445,BMDT,-71,2412000,08:aa:89:58:22:0c:
2023-07-17,10:07:55.884445,HCMUT02,-55,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:07:55.884445,BMDT,-36,2427000,08:aa:89:58:21:04:
2023-07-17,10:07:55.884445,BMDT,-59,2437000,08:aa:89:58:20:ec:
2023-07-17,10:07:55.884445,BMDT,-46,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:07:55.884445,BMDT,-71,2412000,08:aa:89:58:22:0c:
2023-07-17,10:07:55.884445,PTT-CSV-DHBK,-80,5745000,e0:63:da:b2:5d:ce:
2023-07-17,10:07:55.884445,TP-Link_1570,-48,2462000,1c:3b:f3:33:15:6f:
2023-07-17,10:07:55.884445,PTN-Robot,-52,2462000,18:a6:f7:fd:14:9c:
2023-07-17,10:07:55.884445,HCMUT02,-55,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:07:55.884445,HCMUT01,-56,2462000,02:ec:da:8a:e7:cb:
2023-07-17,10:07:55.884445,BMTD_109B3,-76,2462000,3c:7c:3f:70:0d:a4:
2023-07-17,10:07:55.884445,OpenWrt,-65,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:07:55.884445,DIRECT-E4DESKTOP-RG99SPLmsAD,-73,2462000,02:bb:60:b2:4d:14:
2023-07-17,10:07:55.884445,CuongNe,-44,2412000,92:24:d2:27:39:0f:
2023-07-17,10:09:43.705182,BMDT,-54,2437000,08:aa:89:58:20:ec:
2023-07-17,10:09:43.705182,HCMUT02,-55,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:09:43.705182,TP-Link_1570,-45,2462000,1c:3b:f3:33:15:6f:
2023-07-17,10:09:43.705182,HCMUT02,-55,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:09:43.705182,HCMUT01,-56,2462000,02:ec:da:8a:e7:cb:
2023-07-17,10:09:43.705182,PTN-Robot,-55,2462000,18:a6:f7:fd:14:9c:
2023-07-17,10:09:43.705182,BMDT,-54,2437000,08:aa:89:58:20:ec:
2023-07-17,10:09:43.705182,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:14:08.615525,BMDT,-37,2427000,08:aa:89:58:21:04:
2023-07-17,10:14:08.615525,BMDT,-53,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:14:08.615525,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:14:08.615525,OPPO A9 2020,-63,2412000,56:d4:5a:36:5f:ee:
2023-07-17,10:14:08.615525,CuongNe,-42,2412000,92:24:d2:27:39:0f:
2023-07-17,10:14:08.615525,BMDT,-37,2427000,08:aa:89:58:21:04:
2023-07-17,10:14:08.615525,BMDT,-53,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:14:08.615525,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:15:43.321737,BMDT,-68,2412000,08:aa:89:58:22:0c:
2023-07-17,10:15:43.321737,BMDT,-35,2427000,08:aa:89:58:21:04:
2023-07-17,10:15:43.321737,CuongNe,-42,2412000,92:24:d2:27:39:0f:
2023-07-17,10:15:43.321737,BMDT,-68,2412000,08:aa:89:58:22:0c:
2023-07-17,10:15:43.321737,BMDT,-35,2427000,08:aa:89:58:21:04:
2023-07-17,10:15:43.321737,OpenWrt,-62,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:15:43.321737,OPPO A9 2020,-81,2412000,56:d4:5a:36:5f:ee:
2023-07-17,10:15:47.816851,BMDT,-34,2427000,08:aa:89:58:21:04:
2023-07-17,10:15:47.816851,BMDT,-53,2437000,08:aa:89:58:20:ec:
2023-07-17,10:15:47.816851,BMDT,-48,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:15:47.816851,BMDT,-68,2412000,08:aa:89:58:22:0c:
2023-07-17,10:15:47.816851,HCMUT02,-56,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:15:47.816851,BMDT,-34,2427000,08:aa:89:58:21:04:
2023-07-17,10:15:47.816851,BMDT,-53,2437000,08:aa:89:58:20:ec:
2023-07-17,10:15:47.816851,BMDT,-48,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:15:47.816851,BMDT,-68,2412000,08:aa:89:58:22:0c:
2023-07-17,10:15:47.816851,PTT-CSV-DHBK,-80,5745000,e0:63:da:b2:5d:ce:
2023-07-17,10:15:47.816851,TP-Link_1570,-47,2462000,1c:3b:f3:33:15:6f:
2023-07-17,10:15:47.816851,HCMUT02,-56,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:15:47.816851,HCMUT01,-54,2462000,02:ec:da:8a:e7:cb:
2023-07-17,10:15:47.816851,PTN-Robot,-58,2462000,18:a6:f7:fd:14:9c:
2023-07-17,10:15:47.816851,OpenWrt,-62,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:15:47.816851,BMTD_109B3,-66,2462000,3c:7c:3f:70:0d:a4:
2023-07-17,10:16:00.458623,BMDT,-55,2437000,08:aa:89:58:20:ec:
2023-07-17,10:16:00.458623,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:16:00.458623,HCMUT02,-54,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:16:00.458623,HCMUT02,-54,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:16:00.458623,HCMUT01,-56,2462000,02:ec:da:8a:e7:cb:
2023-07-17,10:16:00.458623,TP-Link_1570,-45,2462000,1c:3b:f3:33:15:6f:
2023-07-17,10:16:00.458623,BMTD_109B3,-68,2462000,3c:7c:3f:70:0d:a4:
2023-07-17,10:16:00.458623,PTT-CSV-DHBK,-74,2437000,e0:63:da:b1:5d:ce:
2023-07-17,10:16:00.458623,BMDT,-55,2437000,08:aa:89:58:20:ec:
2023-07-17,10:16:00.458623,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:16:00.458623,OPPO A9 2020,-77,2412000,56:d4:5a:36:5f:ee:
2023-07-17,10:16:00.458623,CuongNe,-42,2412000,92:24:d2:27:39:0f:
2023-07-17,10:16:00.458623,OpenWrt,-61,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:16:02.348579,BMDT,-35,2427000,08:aa:89:58:21:04:
2023-07-17,10:16:02.348579,BMDT,-55,2437000,08:aa:89:58:20:ec:
2023-07-17,10:16:02.348579,BMDT,-48,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:16:02.348579,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:16:02.348579,HCMUT02,-54,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:16:02.348579,BMDT,-35,2427000,08:aa:89:58:21:04:
2023-07-17,10:16:02.348579,BMDT,-55,2437000,08:aa:89:58:20:ec:
2023-07-17,10:16:02.348579,BMDT,-48,2422000,e4:47:b3:cb:10:c2:
2023-07-17,10:16:02.348579,BMDT,-69,2412000,08:aa:89:58:22:0c:
2023-07-17,10:16:02.348579,PTT-CSV-DHBK,-80,5745000,e0:63:da:b2:5d:ce:
2023-07-17,10:16:02.348579,PTT-CSV-DHBK,-74,2437000,e0:63:da:b1:5d:ce:
2023-07-17,10:16:02.348579,HCMUT02,-54,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:16:02.348579,HCMUT01,-56,2462000,02:ec:da:8a:e7:cb:
2023-07-17,10:16:02.348579,PTN-Robot,-57,2462000,18:a6:f7:fd:14:9c:
2023-07-17,10:16:02.348579,TP-Link_1570,-45,2462000,1c:3b:f3:33:15:6f:
2023-07-17,10:16:02.348579,OpenWrt,-61,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:16:02.348579,BMTD_109B3,-68,2462000,3c:7c:3f:70:0d:a4:
2023-07-17,10:16:02.348579,OPPO A9 2020,-77,2412000,56:d4:5a:36:5f:ee:
2023-07-17,10:16:02.348579,CuongNe,-42,2412000,92:24:d2:27:39:0f:
2023-07-17,10:33:58.441335,BMDT,-34,2427000,08:aa:89:58:21:04:
2023-07-17,10:33:58.441335,OpenWrt,-61,2412000,00:27:19:d0:4e:e0:
2023-07-17,10:33:58.441335,OPPO A9 2020,-68,2412000,56:d4:5a:36:5f:ee:
2023-07-17,10:33:58.441335,CuongNe,-43,2412000,92:24:d2:27:39:0f:
2023-07-17,10:33:58.441335,BMDT,-54,2437000,08:aa:89:58:20:ec:
2023-07-17,10:33:58.441335,BMDT,-34,2427000,08:aa:89:58:21:04:
2023-07-17,10:34:41.970413,BMDT,-56,2437000,08:aa:89:58:20:ec:
2023-07-17,10:34:41.970413,BMDT,-71,2412000,08:aa:89:58:22:0c:
2023-07-17,10:34:41.970413,BMDT,-38,2427000,08:aa:89:58:21:04:
2023-07-17,10:34:41.970413,HCMUT02,-58,2462000,06:ec:da:8a:e7:cb:
2023-07-17,10:34:41.970413,DIRECT-E4DESKTOP-RG99SPLmsAD,-74,2462000,02:bb:60:b2:4d:14:
2023-07-17,10:34:41.970413,HCMUT02,-58,2462000,06:ec:da:8a:e7:cb:
